,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,Salary,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,MeanHrsWorked,MaxHrsWorked,SumHrsWorked,StdHrsWorked,SickDays,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PaytoEffortRatio,SatisfactionRatio,DevelopmentRatio,FlightRatio,AgeGroup
4189,4215,50,0,Travel_Rarely,Sales,1.242742,4,Marketing,Female,4,Research Scientist,Divorced,116703.41475744,5.0,14,3,29.0,2,27,13,8,9.17802097278,10.391111111111112,2285.327222222222,1.7026688946622224,8,2.0,3.0,2.0,3,3,51.06639155331074,1.3074714075713458,0.6428571428571429,0.0862068965517241,48-53
4190,4216,59,0,Travel_Rarely,Research & Development,0.621371,3,Technical Degree,Male,1,Laboratory Technician,Single,231372.60093864,7.0,11,0,28.0,6,21,7,9,6.742463186077501,7.631944444444445,1678.8733333333332,1.0119715362,5,1.0,1.0,2.0,3,3,137.81420929431246,0.2966275001886248,0.875,0.25,54-59
4191,4217,36,0,Travel_Rarely,Sales,0.621371,2,Marketing,Female,2,Sales Executive,Divorced,119908.02141864,1.0,14,2,17.0,3,17,12,8,5.508211735831945,6.956388888888889,1371.5447222222222,1.6586507203275,20,3.0,3.0,3.0,3,3,87.42552792909375,4.901772352787378,0.5384615384615384,0.0196078431372549,36-41
4192,4218,55,0,Travel_Rarely,Research & Development,4.349597,3,Medical,Male,3,Research Scientist,Divorced,31655.94058368,2.0,17,1,21.0,2,5,0,2,7.815647032574723,9.141944444444444,1946.0961111111112,1.546202301393889,9,4.0,3.0,3.0,3,3,16.26638088578587,4.606144552070496,6.0,0.0238095238095238,54-59
4193,4219,36,0,Travel_Frequently,Research & Development,1.864113,3,Life Sciences,Female,2,Laboratory Technician,Single,28116.94018392,1.0,13,0,6.0,5,6,0,3,6.726166889781112,8.404444444444445,1674.8155555555556,1.8500664246047225,17,2.0,2.0,3.0,3,3,16.788081583463253,1.7840770525975624,7.0,0.0833333333333333,36-41
4194,4220,45,0,Travel_Rarely,Research & Development,0.621371,2,Medical,Female,1,Sales Executive,Divorced,98687.95209252,2.0,12,1,25.0,5,1,0,0,6.245912539045,7.506388888888889,1555.2322222222222,1.8207637616908328,19,2.0,3.0,3.0,3,3,63.45544458402996,2.384698591352481,7.0,0.04,42-47
4195,4221,35,0,Travel_Frequently,Human Resources,5.592339,3,Other,Female,2,Sales Representative,Married,56902.66784495999,4.0,13,1,5.0,3,3,1,2,5.569022757697222,7.0344444444444445,1386.6866666666667,1.7589907395991669,22,2.0,1.0,2.0,3,3,41.0349859220492,0.71825887126631,3.0,0.4,30-35
4196,4222,36,1,Travel_Rarely,Sales,4.349597,2,Life Sciences,Male,4,Laboratory Technician,Married,200789.50693284,0.0,18,3,2.0,2,1,0,0,8.788284248103334,9.732222222222225,2188.282777777778,1.0152828050980556,3,4.0,3.0,2.0,4,3,91.75665456579776,2.730908482526566,9.0,0.0,36-41
4197,4223,59,0,Travel_Frequently,Research & Development,6.21371,4,Life Sciences,Male,3,Research Scientist,Single,32157.53119152,7.0,19,1,20.0,4,4,1,3,6.525485274430834,7.646388888888889,1624.8458333333333,1.3716897834380557,10,1.0,3.0,2.0,2,3,19.79112758380872,0.919471847329137,4.0,0.35,54-59
4198,4224,29,0,Travel_Rarely,Research & Development,17.398388,4,Life Sciences,Female,1,Sales Representative,Married,67450.00368204,0.0,11,0,6.0,3,5,0,4,7.656813922355834,8.470555555555556,1906.5466666666664,1.133881957981389,5,3.0,2.0,3.0,3,3,35.37810265088712,2.3508472561210936,4.0,0.0,24-29
4199,4225,31,0,Travel_Rarely,Research & Development,1.864113,2,Medical,Female,3,Sales Executive,Single,59703.2154054,1.0,21,1,1.0,2,1,1,0,5.762250111557222,7.406944444444444,1434.800277777778,1.8637740977444448,23,3.0,2.0,3.0,1,4,41.61081951968149,3.123779713049557,3.0,0.3333333333333333,30-35
4200,4226,32,0,Travel_Rarely,Sales,1.864113,4,Life Sciences,Male,2,Manufacturing Director,Married,135359.7987546,1.0,15,1,10.0,1,10,0,9,7.27375167336,8.37388888888889,1811.1641666666667,1.3602808953383334,8,2.0,2.0,3.0,2,3,74.7363498272612,1.6497676218380963,4.0,0.05,30-35
4201,4228,31,0,Travel_Rarely,Research & Development,16.777017,3,Medical,Female,2,Research Director,Single,29705.31044208,1.0,18,0,11.0,3,11,1,8,5.651794957608056,6.882777777777778,1407.2969444444443,1.6529319107038891,19,3.0,4.0,3.0,3,3,21.108061492883223,6.369657829065311,2.5,0.0303030303030303,30-35
4202,4229,35,0,Travel_Rarely,Research & Development,1.242742,4,Medical,Male,2,Healthcare Representative,Single,141058.42538256,0.0,14,1,16.0,2,15,2,8,5.710272199910556,6.746666666666667,1421.8577777777778,1.3149050707227778,12,3.0,1.0,3.0,4,3,99.2071271734507,1.5761070024194246,1.6666666666666667,0.0,30-35
4203,4230,45,0,Travel_Rarely,Human Resources,8.699194,3,Human Resources,Female,1,Sales Executive,Married,76255.70546412,4.0,13,0,17.0,3,0,0,0,8.515581213743612,9.699166666666668,2120.3797222222224,1.8567704951858333,11,4.0,1.0,4.0,1,3,35.96323086140519,1.878908743677649,4.0,0.0588235294117647,42-47
4204,4231,37,0,Travel_Rarely,Research & Development,0.621371,3,Life Sciences,Female,3,Sales Executive,Single,72549.50819508001,4.0,17,3,16.0,3,5,0,2,6.093780678268612,7.317222222222222,1517.3513888888888,1.7332509688805555,18,1.0,3.0,4.0,3,3,47.81325454758759,1.9692208554196744,9.0,0.25,36-41
4205,4232,46,0,Travel_Rarely,Research & Development,5.592339,3,Medical,Male,3,Manager,Divorced,229017.91169628,8.0,15,1,16.0,0,4,0,2,10.09960285586778,11.173333333333334,2514.801111111111,1.4745562991336112,5,2.0,2.0,3.0,3,3,91.06800163417032,1.1881655319771418,4.0,0.25,42-47
4206,4233,30,0,Travel_Rarely,Sales,11.184678,3,Life Sciences,Male,4,Human Resources,Married,31990.33432224,1.0,18,1,10.0,2,10,3,0,8.806629852744168,10.035555555555556,2192.8508333333334,1.826697398598611,10,4.0,4.0,2.0,3,3,14.588468050793848,3.633626090237995,1.75,0.025,30-35
4207,4234,35,0,Travel_Rarely,Research & Development,12.42742,4,Life Sciences,Female,3,Human Resources,Single,56693.67175835999,1.0,13,0,6.0,5,6,0,4,7.467976349843611,8.700000000000001,1859.526111111111,1.7771966469005558,13,2.0,3.0,3.0,3,3,30.48823644884673,2.4102915109495417,8.0,0.0833333333333333,30-35
4208,4235,55,0,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,Female,2,Laboratory Technician,Married,103675.99202604,3.0,12,1,24.0,4,1,1,0,6.2392503346719455,7.447777777777778,1553.5733333333333,1.7116995174622225,17,1.0,4.0,3.0,3,3,66.73389005950155,1.923307986748852,3.5,0.125,54-59
4209,4236,38,0,Non-Travel,Sales,6.835081,1,Marketing,Male,2,Laboratory Technician,Divorced,33857.3660292,7.0,13,2,17.0,2,13,1,9,8.419452253458056,9.478333333333332,2096.443611111112,1.837807340322222,11,2.0,4.0,3.0,4,3,16.149905415894132,2.850541730923489,3.0,0.2058823529411764,36-41
4210,4237,34,0,Travel_Rarely,Research & Development,4.970968,2,Medical,Male,1,Research Scientist,Married,81898.59980232001,1.0,14,0,5.0,1,5,1,3,7.658051093261667,8.99,1906.8547222222223,1.5973747870036112,10,1.0,2.0,3.0,3,3,42.94957494552941,0.7834891576107935,1.0,0.2,30-35
4211,4238,56,0,Travel_Rarely,Human Resources,1.242742,1,Medical,Male,2,Sales Executive,Single,36839.04353136,4.0,11,1,37.0,2,6,0,2,6.128060017849167,7.260555555555555,1525.8869444444445,1.0842902072847225,7,4.0,4.0,2.0,3,3,24.14270838707032,5.221880971595216,5.0,0.027027027027027,54-59
4212,4239,23,0,Travel_Rarely,Research & Development,6.21371,3,Medical,Male,2,Laboratory Technician,Divorced,89715.05344116,3.0,22,3,3.0,2,0,0,0,5.938473895582223,7.419444444444444,1478.68,1.6841384810302775,18,3.0,1.0,3.0,3,4,60.67239256712743,1.5155408878188927,7.0,0.3333333333333333,18-23
4213,4240,51,0,Travel_Rarely,Research & Development,18.019759,4,Life Sciences,Female,5,Manufacturing Director,Married,34149.96055044,3.0,17,0,10.0,2,4,0,3,6.563278670236389,7.482777777777778,1634.256388888889,1.0710422458902775,6,4.0,4.0,3.0,2,3,20.89632984311485,7.3134179442469405,7.0,0.075,48-53
4214,4241,30,0,Travel_Rarely,Sales,4.970968,2,Technical Degree,Male,1,Sales Representative,Married,89060.19903648001,1.0,21,1,11.0,2,11,10,8,7.313083444890556,8.525277777777779,1820.9577777777777,1.4498648073202778,9,3.0,4.0,3.0,4,4,48.90843715506981,4.922684155224864,0.3636363636363636,0.0303030303030303,30-35
4215,4242,46,1,Travel_Rarely,Sales,0.621371,2,Medical,Female,2,Research Scientist,Single,135345.86568216002,1.0,22,0,9.0,0,9,4,7,5.6240015618025,7.061944444444444,1400.3763888888889,1.7799279433958335,22,3.0,4.0,3.0,3,4,96.64963416696028,6.401136202469679,0.4,0.037037037037037,42-47
4216,4243,40,0,Travel_Frequently,Research & Development,3.728226,3,Medical,Male,1,Healthcare Representative,Married,84671.28121788001,1.0,16,2,22.0,2,22,11,11,7.227768853190279,8.280277777777778,1799.7144444444446,1.18068918885,6,3.0,2.0,2.0,2,3,47.04706431581553,1.66026338746338,0.4166666666666667,0.0151515151515151,36-41
4217,4244,51,0,Travel_Rarely,Research & Development,4.970968,4,Life Sciences,Female,5,Sales Representative,Single,34136.027478,0.0,12,1,11.0,2,10,1,0,9.610108210620002,10.90277777777778,2392.9169444444447,2.185567588976667,12,3.0,4.0,1.0,3,3,14.265446010256428,1.248685211134143,4.0,0.0,48-53
4218,4245,30,0,Travel_Rarely,Research & Development,5.592339,3,Life Sciences,Male,1,Manufacturing Director,Divorced,128880.92007,1.0,12,3,11.0,0,11,2,7,7.765958277554445,8.973055555555556,1933.723611111111,1.6194627994547224,10,3.0,2.0,2.0,3,3,66.64909055743776,1.545205314157171,1.3333333333333333,0.0303030303030303,30-35
4219,4246,46,0,Travel_Frequently,Research & Development,7.456452,1,Medical,Male,1,Laboratory Technician,Married,28897.19224056,2.0,15,1,21.0,3,10,9,5,8.849914100847778,9.862222222222222,2203.6286111111112,1.16739347896,4,3.0,1.0,2.0,3,3,13.113458454321616,0.6779726821783761,0.5,0.0317460317460317,42-47
4220,4247,32,0,Travel_Rarely,Sales,9.320565,3,Marketing,Male,1,Research Scientist,Single,141685.41364236,1.0,14,0,12.0,6,11,5,7,6.974785809906112,8.158611111111112,1736.7216666666666,1.4623073460383336,10,2.0,3.0,3.0,2,3,81.58210746244698,2.580724410839262,1.1666666666666667,0.0416666666666666,30-35
4221,4248,54,0,Travel_Rarely,Research & Development,15.534275,1,Medical,Female,1,Laboratory Technician,Married,67645.0666962,9.0,25,1,16.0,2,4,0,3,7.045547746541667,8.472222222222223,1754.3413888888888,2.049956612001111,19,1.0,3.0,1.0,2,4,38.55866772831653,0.4258008188891433,4.0,0.5625,54-59
4222,4249,24,0,Travel_Rarely,Sales,3.728226,2,Marketing,Male,2,Research Scientist,Married,56944.46706228,0.0,20,3,4.0,1,3,0,2,7.492128514056112,8.563611111111111,1865.54,1.5607636548736112,10,1.0,3.0,2.0,3,4,30.52438814620968,0.8008405073062076,6.0,0.0,24-29
4223,4250,28,0,Non-Travel,Sales,5.592339,4,Medical,Male,2,Laboratory Technician,Married,32979.582465479994,1.0,13,0,5.0,2,5,0,4,5.670995091476945,6.978611111111111,1412.0777777777778,1.3643702037633334,13,2.0,3.0,4.0,2,3,23.355358312755826,4.232061501176415,4.0,0.1,24-29
4224,4251,58,0,Travel_Rarely,Research & Development,4.970968,4,Life Sciences,Male,2,Sales Executive,Single,41409.09129168,0.0,14,0,38.0,2,37,1,8,6.860615796519166,7.825833333333334,1708.2933333333333,1.3627897019786113,9,4.0,3.0,2.0,4,3,24.240035644744854,3.498228251198201,2.0,0.0,54-59
4225,4252,44,0,Non-Travel,Research & Development,14.291533,2,Medical,Female,1,Research Scientist,Married,272893.15680984,4.0,16,0,17.0,3,3,1,2,6.16894466755889,7.751388888888889,1536.0672222222222,1.9029665462736112,21,2.0,2.0,4.0,2,3,177.65704056561182,2.593636490879947,2.0,0.1176470588235294,42-47
4226,4253,37,1,Travel_Rarely,Human Resources,5.592339,3,Human Resources,Male,2,Healthcare Representative,Divorced,76408.96926096,4.0,17,0,7.0,4,3,0,2,9.853332217759723,10.958055555555555,2453.4797222222223,1.5780830447847225,6,3.0,1.0,3.0,3,3,31.143102006872557,0.9133965851449044,6.0,0.1904761904761904,36-41
4227,4254,32,0,Travel_Rarely,Human Resources,7.456452,2,Human Resources,Female,1,Sales Representative,Single,28716.06229884,1.0,15,1,1.0,2,1,0,0,7.486613119143056,8.672222222222222,1864.1666666666667,1.9832373412391668,16,4.0,1.0,3.0,2,3,15.404235475461778,1.602860974519485,4.0,0.25,30-35
4228,4255,20,1,Travel_Frequently,Sales,2.485484,4,Life Sciences,Female,2,Healthcare Representative,Single,138271.81089456,1.0,22,0,1.0,3,1,1,0,10.372502231146669,11.696111111111112,2582.7530555555554,1.916341202528889,8,4.0,4.0,3.0,3,4,53.53659754545038,4.627620118110464,2.5,0.25,18-23
4229,4256,34,0,Travel_Rarely,Research & Development,0.621371,4,Other,Male,4,Laboratory Technician,Single,58491.03810312,1.0,22,1,16.0,2,16,2,10,7.149526996876389,8.330277777777779,1780.2322222222222,1.834962169469167,15,1.0,3.0,3.0,2,4,32.855847328786695,1.2588245353758476,2.333333333333333,0.0625,30-35
4230,4257,37,0,Non-Travel,Sales,14.912904,2,Life Sciences,Male,1,Research Scientist,Divorced,94953.8886786,5.0,20,1,17.0,3,1,0,0,7.503563141454445,8.549722222222224,1868.387222222222,1.4011245234361112,8,3.0,4.0,4.0,3,4,50.8213113155761,6.396960896459648,5.0,0.0980392156862745,36-41
4231,4258,59,0,Non-Travel,Research & Development,7.456452,2,Life Sciences,Male,2,Sales Executive,Married,65805.90113412,9.0,14,0,30.0,0,3,2,2,6.742746541722222,8.139722222222224,1678.943888888889,1.7976870161794447,16,3.0,4.0,3.0,3,3,39.1948185818585,5.339070626078277,0.6666666666666666,0.1,54-59
4232,4259,50,0,Travel_Frequently,Research & Development,1.864113,4,Medical,Male,4,Research Scientist,Married,85576.93092648001,3.0,13,2,28.0,3,8,0,7,9.38488174921889,10.724166666666669,2336.8355555555554,1.3785522767391667,5,1.0,2.0,2.0,2,3,36.6208613708529,0.4262174108195793,9.0,0.1071428571428571,48-53
4233,4260,25,1,Travel_Rarely,Sales,6.21371,1,Marketing,Male,2,Research Director,Single,114766.71768827998,1.0,13,0,6.0,6,6,0,3,8.240603525211945,9.316666666666666,2051.910277777778,1.4309395976369446,7,3.0,3.0,3.0,2,3,55.93164522406531,3.276459050286073,8.0,0.0555555555555555,24-29
4234,4261,25,0,Travel_Rarely,Research & Development,16.155646,3,Technical Degree,Male,1,Laboratory Technician,Married,123349.49031132,1.0,22,1,2.0,3,2,2,1,7.067743195002223,8.667222222222223,1759.8680555555557,2.1141320949425,20,4.0,4.0,3.0,3,4,70.09019222886059,6.79141823290099,1.6666666666666667,0.125,24-29
4235,4262,22,0,Travel_Rarely,Research & Development,1.242742,1,Life Sciences,Male,1,Sales Representative,Single,269340.22333764,1.0,12,1,1.0,2,0,0,0,6.061646586345278,7.130555555555556,1509.35,1.2120245582030555,9,2.0,4.0,3.0,3,3,178.44782412140327,3.959320237188261,4.0,0.5,18-23
4236,4263,51,0,Travel_Frequently,Research & Development,0.621371,3,Life Sciences,Female,1,Sales Executive,Single,28883.25916812,3.0,14,1,23.0,4,13,12,8,6.960652610441668,8.347777777777779,1733.2025,1.9673590005361112,18,1.0,1.0,2.0,3,3,16.664676613448226,0.2873293801503327,0.4615384615384615,0.1304347826086956,48-53
4237,4264,34,1,Travel_Frequently,Human Resources,2.485484,4,Life Sciences,Female,5,Sales Executive,Single,77495.74891128,1.0,15,0,9.0,3,9,0,6,7.717346050870001,9.003055555555557,1921.6191666666664,1.9102741417772224,14,1.0,3.0,3.0,3,3,40.328359674777744,1.166204021521803,8.0,0.1111111111111111,30-35
4238,4265,54,0,Non-Travel,Research & Development,5.592339,3,Life Sciences,Male,1,Laboratory Technician,Single,273269.34976572,2.0,17,0,23.0,5,5,4,4,7.754089692101667,8.742777777777778,1930.7683333333327,1.614027041011111,10,4.0,4.0,3.0,3,3,141.53399195953253,6.190281761751209,1.2,0.0217391304347826,54-59
4239,4266,24,0,Travel_Rarely,Research & Development,1.242742,1,Life Sciences,Male,2,Laboratory Technician,Married,47469.97780308,0.0,13,1,6.0,4,5,1,2,6.044120928156945,7.474722222222222,1504.986111111111,1.717005024398889,18,2.0,3.0,3.0,3,3,31.541804573886434,2.978100573095053,3.5,0.0,24-29
4240,4267,34,0,Travel_Rarely,Sales,2.485484,3,Marketing,Female,2,Sales Representative,Divorced,70543.14576372001,6.0,12,1,12.0,2,1,0,0,5.561284024988612,6.914444444444444,1384.7597222222223,1.6263144700933334,19,3.0,2.0,3.0,3,3,50.9425170530772,3.2366625979037025,5.0,0.1666666666666666,30-35
4241,4268,37,0,Travel_Rarely,Sales,3.728226,1,Technical Degree,Male,1,Laboratory Technician,Single,64635.52304916,2.0,12,2,12.0,3,5,1,3,5.812708612226667,6.961111111111111,1447.3644444444444,1.5527324142680556,16,3.0,4.0,3.0,3,3,44.65739316538874,6.193326106916191,3.0,0.0555555555555555,36-41
4242,4269,34,0,Travel_Rarely,Sales,5.592339,2,Medical,Male,2,Healthcare Representative,Single,67937.66121744,2.0,21,1,14.0,3,11,5,8,7.294038375725001,8.763055555555557,1816.2155555555555,2.0616680956469446,18,3.0,1.0,3.0,3,4,37.406166360390415,1.233884377405052,1.0,0.0476190476190476,30-35
4243,4270,36,0,Travel_Frequently,Human Resources,4.349597,3,Medical,Male,1,Research Scientist,Married,37479.964863600006,0.0,11,0,10.0,1,9,2,8,7.570522088353334,8.781666666666668,1885.06,1.869800801178056,14,2.0,4.0,3.0,3,3,19.882637615566612,3.170190869256184,0.6666666666666666,0.0,36-41
4244,4271,36,0,Travel_Rarely,Research & Development,0.621371,3,Medical,Female,2,Manufacturing Director,Divorced,244762.28355348,5.0,13,0,7.0,6,1,0,0,7.349571619812501,8.375833333333334,1830.0433333333333,1.0964441725261111,5,1.0,4.0,3.0,3,3,133.74671467896752,1.632748222719699,8.0,0.7142857142857143,36-41
4245,4272,43,0,Travel_Frequently,Research & Development,1.864113,4,Life Sciences,Male,1,Sales Executive,Married,33550.83843552,1.0,12,1,25.0,3,25,4,12,8.370841142346945,9.434166666666666,2084.339444444445,1.8266877347258328,11,3.0,4.0,4.0,3,3,16.096628850423436,5.734190768138525,1.0,0.0133333333333333,42-47
4246,4273,30,0,Travel_Frequently,Research & Development,6.21371,3,Life Sciences,Female,3,Healthcare Representative,Divorced,39207.66584616,1.0,24,0,10.0,2,10,0,9,7.512522311468055,8.658333333333335,1870.618055555556,1.7161568897041668,12,1.0,3.0,2.0,3,4,20.959738803823157,0.7986665132216445,5.0,0.1,30-35
4247,4274,33,0,Non-Travel,Sales,4.349597,3,Life Sciences,Male,2,Sales Executive,Married,156677.3995878,0.0,21,0,8.0,3,7,0,7,6.408486166889722,7.448888888888889,1595.7130555555557,1.3406965051544446,10,3.0,2.0,4.0,3,4,98.18644965165868,3.745034221030096,5.0,0.0,30-35
4248,4275,56,1,Travel_Rarely,Research & Development,9.320565,3,Life Sciences,Male,2,Laboratory Technician,Married,46146.33592128,9.0,19,0,7.0,1,5,4,3,8.811875278893334,9.978055555555557,2194.156944444445,1.3015684848994444,5,2.0,2.0,3.0,1,3,21.031465428269144,1.361798666027767,0.6,0.6428571428571429,54-59
4249,4276,51,0,Travel_Rarely,Research & Development,1.864113,2,Other,Female,2,Sales Representative,Single,265411.09690956003,7.0,14,1,23.0,2,20,15,15,6.517942882641667,7.347222222222222,1622.967777777778,1.062816898478889,6,1.0,3.0,3.0,3,3,163.53442165867878,1.3808037538911937,0.3125,0.3043478260869565,48-53
4250,4277,31,1,Travel_Rarely,Research & Development,1.242742,4,Technical Degree,Female,3,Sales Executive,Married,29830.70809404,4.0,20,0,12.0,2,7,7,7,8.15506358768389,9.167777777777776,2030.6108333333327,1.4219673148105556,7,2.0,3.0,2.0,3,4,14.690509675392422,1.4714784098217075,0.625,0.1666666666666666,30-35
4251,4278,26,0,Travel_Rarely,Sales,10.563307,3,Medical,Female,2,Manager,Married,80379.89490636,1.0,19,0,5.0,4,5,4,3,7.541241633199445,8.727500000000001,1877.7691666666667,1.1219499213880555,5,3.0,2.0,2.0,2,3,42.806057492703886,1.5912499007022114,1.2,0.0666666666666666,24-29
4252,4279,58,1,Travel_Rarely,Sales,1.242742,2,Medical,Female,1,Research Scientist,Married,61096.5226494,1.0,13,1,40.0,2,40,15,6,7.258720437304722,8.539444444444445,1807.421388888889,1.6650743692516667,12,4.0,4.0,2.0,2,3,33.80314243540022,4.408490487599232,0.25,0.00625,54-59
4253,4280,19,1,Travel_Rarely,Research & Development,3.106855,2,Life Sciences,Male,1,Manager,Single,74291.14225008001,1.0,23,1,0.0,2,0,0,0,9.105522088353334,10.367222222222225,2267.275,1.6899281876283334,8,4.0,3.0,2.0,3,4,32.76670992715044,2.635763195907004,4.0,0.0833333333333333,18-23
4254,4281,22,0,Travel_Rarely,Sales,18.019759,4,Technical Degree,Male,1,Sales Executive,Married,64969.91678772001,0.0,13,1,3.0,1,2,2,1,5.84208723784,7.355833333333333,1454.6797222222222,1.8006770101352778,21,3.0,4.0,3.0,3,3,44.662695021602126,6.162181175047004,1.0,0.0,18-23
4255,4282,49,0,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,Female,1,Sales Executive,Married,65819.83420656,1.0,11,1,16.0,3,15,5,11,7.080678268630001,7.979722222222223,1763.088888888889,1.0593188009269443,5,3.0,1.0,2.0,2,3,37.33211332755896,0.8473764479007891,0.8333333333333334,0.0208333333333333,48-53
4256,4283,43,0,Travel_Frequently,Sales,1.242742,2,Life Sciences,Male,1,Sales Executive,Single,44739.09560484,4.0,13,0,18.0,2,3,1,2,7.608975903614445,9.038333333333334,1894.635,1.7414365770938889,12,2.0,3.0,3.0,4,3,23.613569687480705,2.365627152459449,1.5,0.1111111111111111,42-47
4257,4284,50,0,Travel_Frequently,Research & Development,11.806049,4,Life Sciences,Male,2,Sales Executive,Single,74918.13050988,4.0,14,1,16.0,3,2,2,1,6.68201807228889,7.866111111111111,1663.8225,1.7221668824305556,15,3.0,4.0,3.0,4,3,45.02771810687738,5.387593929040122,2.0,0.0833333333333333,48-53
4258,4285,31,1,Travel_Rarely,Research & Development,9.320565,1,Medical,Female,2,Sales Executive,Married,56651.87254104001,3.0,22,0,4.0,2,2,2,2,7.70027331548389,9.1475,1917.368055555556,2.358384758043056,21,2.0,3.0,3.0,2,4,29.54668634271429,2.337579364073373,1.3333333333333333,0.375,30-35
