EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,MeanHrsWorked,MaxHrsWorked,SumHrsWorked,StdHrsWorked,SickDays,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3928,24,No,Travel_Frequently,Sales,1.8641130000000001,4,Marketing,1,Male,1,Sales Executive,Married,5234.1908799600005,0.0,Y,11,8,1,3.0,5,2,2,1,5.79411535029,6.745277777777778,1442.7347222222222,1.1019902020369445,8,1.0,4.0,3.0,3,3
3929,30,Yes,Travel_Frequently,Research & Development,6.21371,3,Life Sciences,1,Female,1,Human Resources,Divorced,2562.52423959,6.0,Y,14,8,0,6.0,4,4,1,2,6.141852967425,7.643888888888889,1529.3213888888888,1.8893826673311112,21,3.0,4.0,2.0,3,3
3930,31,No,Travel_Rarely,Research & Development,1.8641130000000001,2,Life Sciences,1,Male,3,Laboratory Technician,Married,9005.409153719998,1.0,Y,15,8,2,6.0,3,5,0,2,7.484396474787778,8.48138888888889,1863.6147222222223,1.0025265088775,4,1.0,3.0,3.0,4,3
3931,27,No,Travel_Rarely,Sales,1.8641130000000001,3,Life Sciences,1,Male,1,Manager,Single,7772.332242779999,1.0,Y,13,8,1,6.0,2,6,1,4,5.792074966532778,7.435555555555555,1442.2266666666667,1.781454672195278,21,3.0,4.0,2.0,2,3
3932,29,Yes,Travel_Rarely,Sales,2.485484,3,Marketing,1,Male,5,Research Scientist,Single,4285.58086467,1.0,Y,13,8,0,2.0,3,2,2,2,6.613674698795001,7.561388888888889,1646.805,1.1617956463872223,7,2.0,2.0,3.0,3,3
3933,29,No,Travel_Frequently,Research & Development,4.970968,4,Life Sciences,1,Female,1,Sales Executive,Single,2759.9094324899997,8.0,Y,21,8,1,10.0,2,3,0,2,8.088929049531389,9.638333333333334,2014.1433333333334,2.411471432849445,20,4.0,3.0,4.0,3,4
3934,30,No,Travel_Rarely,Sales,4.349597,3,Life Sciences,1,Male,3,Sales Executive,Divorced,2685.5997128100003,2.0,Y,11,8,0,12.0,5,7,1,7,7.456358768406945,8.759444444444446,1856.6333333333334,2.042842877675833,17,3.0,1.0,3.0,3,3
3935,34,No,Travel_Rarely,Research & Development,0.621371,2,Medical,1,Female,2,Healthcare Representative,Married,20510.64372105,0.0,Y,11,8,0,6.0,5,5,1,2,9.716358768406945,10.714444444444444,2419.3733333333334,1.4229771424819444,5,4.0,4.0,3.0,2,3
3936,33,No,Non-Travel,Research & Development,1.242742,4,Medical,1,Male,1,Sales Representative,Single,3014.18800452,8.0,Y,14,8,1,13.0,4,11,1,7,7.126475903614445,8.219444444444445,1774.4925,1.4914944783044446,10,4.0,2.0,2.0,3,3
3937,49,No,Travel_Rarely,Sales,1.8641130000000001,4,Marketing,1,Male,1,Sales Executive,Single,5489.63054136,3.0,Y,11,8,1,8.0,4,5,0,4,7.403985943775001,8.479166666666668,1843.5925,1.5461470916975002,10,4.0,4.0,4.0,3,3
3938,33,Yes,Travel_Rarely,Research & Development,6.21371,3,Life Sciences,1,Male,1,Sales Executive,Single,4995.00646974,2.0,Y,13,8,0,11.0,3,0,0,0,7.939370816599722,9.071666666666667,1976.9033333333334,1.7376051245908335,11,1.0,1.0,2.0,1,3
3939,38,No,Travel_Frequently,Research & Development,17.398388,3,Medical,1,Male,1,Healthcare Representative,Married,3458.88523323,4.0,Y,12,8,1,9.0,3,6,0,5,7.594524765729445,8.828611111111112,1891.0366666666666,1.586112927860278,10,3.0,2.0,2.0,3,3
3940,31,Yes,Travel_Rarely,Human Resources,5.592339,4,Human Resources,1,Male,2,Laboratory Technician,Married,19604.99401245,2.0,Y,14,8,2,10.0,2,1,0,0,5.772214413208333,7.026388888888889,1437.2813888888888,1.6418837571533336,18,1.0,3.0,3.0,3,3
3941,29,No,Travel_Rarely,Research & Development,1.8641130000000001,4,Other,1,Female,2,Sales Representative,Divorced,6493.97284641,1.0,Y,13,8,1,1.0,3,1,0,0,6.059926372155278,6.997222222222222,1508.9216666666666,1.2074004435669445,9,4.0,1.0,3.0,3,3
3942,30,No,Travel_Rarely,Research & Development,1.242742,1,Medical,1,Male,1,Sales Representative,Married,12127.57846965,3.0,Y,18,8,1,10.0,3,7,1,7,6.433872155287778,7.550277777777778,1602.0341666666666,1.5422719615294445,13,3.0,3.0,3.0,3,3
3943,32,No,Non-Travel,Research & Development,6.21371,4,Life Sciences,1,Female,1,Laboratory Technician,Single,10147.9210938,2.0,Y,11,8,1,12.0,2,7,0,7,5.550182954038334,6.8425,1381.9955555555555,1.5765866811380556,18,2.0,2.0,3.0,3,3
3944,38,No,Travel_Rarely,Research & Development,4.970968,2,Technical Degree,1,Female,1,Manufacturing Director,Married,2918.97867618,3.0,Y,11,8,0,15.0,2,1,1,0,8.85493083444889,9.827222222222222,2204.877777777778,1.3086151680136113,5,2.0,4.0,3.0,2,3
3945,43,Yes,Travel_Frequently,Research & Development,0.621371,4,Other,1,Male,3,Sales Executive,Married,8888.13912735,9.0,Y,12,8,1,6.0,3,1,0,0,8.02950245426139,9.238611111111112,1999.3461111111112,1.7499442246205557,11,3.0,3.0,3.0,3,3
3946,42,No,Travel_Rarely,Human Resources,0.621371,3,Other,1,Female,1,Healthcare Representative,Divorced,20278.42584705,8.0,Y,13,8,1,7.0,3,5,0,4,6.430045738509445,7.481388888888889,1601.0813888888888,1.3502109170191667,10,2.0,2.0,2.0,3,3
3947,55,No,Travel_Rarely,Research & Development,1.8641130000000001,2,Life Sciences,1,Female,1,Sales Executive,Married,8535.167958869999,8.0,Y,20,8,1,34.0,3,1,0,0,7.019018295403612,8.612222222222224,1747.7355555555555,2.0424434233308335,19,3.0,1.0,3.0,3,4
3948,33,No,Non-Travel,Research & Development,8.699194,3,Other,1,Male,1,Research Scientist,Divorced,12562.9869834,5.0,Y,12,8,0,11.0,2,9,1,7,6.596749219098611,7.3966666666666665,1642.5905555555555,0.9878362418377779,5,4.0,2.0,2.0,3,3
3949,41,No,Travel_Rarely,Research & Development,3.106855,3,Medical,1,Male,1,Sales Representative,Divorced,14129.29654353,1.0,Y,19,8,0,5.0,2,5,0,4,6.114340696117778,7.1755555555555555,1522.4708333333333,1.0799508635533335,7,3.0,1.0,3.0,3,3
3950,34,No,Non-Travel,Research & Development,4.349597,4,Medical,1,Female,1,Research Scientist,Divorced,22787.53997562,1.0,Y,21,8,0,15.0,5,15,0,7,7.923872155287778,9.314166666666667,1973.0441666666666,1.4772236068408335,8,4.0,3.0,3.0,2,4
3951,53,No,Non-Travel,Research & Development,6.21371,4,Medical,1,Male,2,Healthcare Representative,Married,2403.4549959,4.0,Y,13,8,2,27.0,2,3,0,2,7.992630522088334,9.027500000000002,1990.165,1.0710551516730555,4,1.0,3.0,2.0,4,3
3952,43,No,Travel_Rarely,Sales,9.941936,2,Marketing,1,Female,1,Laboratory Technician,Single,7874.50810734,0.0,Y,16,8,1,10.0,2,9,1,8,5.964742302543334,6.794722222222222,1485.2208333333333,0.9017874563227778,5,2.0,4.0,3.0,3,3
3953,34,No,Travel_Rarely,Sales,6.21371,2,Life Sciences,1,Female,5,Sales Executive,Single,9032.11420923,5.0,Y,12,8,1,6.0,2,2,2,2,7.4178458277552775,8.476111111111113,1847.0436111111112,1.4627298765997223,9,4.0,4.0,3.0,3,3
3954,21,Yes,Travel_Rarely,Sales,0.621371,2,Marketing,1,Male,5,Healthcare Representative,Single,3240.60043167,1.0,Y,14,8,0,1.0,3,1,1,0,6.948126952253334,8.381111111111112,1730.0836111111112,2.015952521639167,19,2.0,2.0,3.0,4,3
3955,38,No,Travel_Rarely,Research & Development,4.970968,2,Life Sciences,1,Female,2,Sales Executive,Married,3716.64707337,1.0,Y,11,8,1,5.0,3,5,0,4,6.086103302097222,7.359166666666667,1515.4397222222221,1.3989882295372222,12,4.0,3.0,3.0,2,3
3956,22,Yes,Travel_Rarely,Research & Development,0.621371,3,Other,1,Male,4,Research Scientist,Married,5768.29199016,1.0,Y,14,8,0,1.0,3,1,0,0,8.657309236947778,9.696666666666667,2155.67,1.5044196053225,7,3.0,1.0,3.0,3,3
3957,31,No,Travel_Rarely,Research & Development,4.970968,5,Life Sciences,1,Male,5,Sales Executive,Married,15233.4925344,1.0,Y,12,8,2,13.0,6,12,5,7,6.621734716644166,8.00611111111111,1648.8119444444444,2.1356402716841667,23,1.0,4.0,3.0,2,3
3958,51,No,Travel_Rarely,Research & Development,0.621371,4,Life Sciences,1,Female,1,Manager,Married,4682.67342921,2.0,Y,14,8,0,15.0,2,2,2,2,6.33770526550639,7.611944444444444,1578.088611111111,1.514525374860278,13,1.0,3.0,3.0,3,3
3959,37,No,Travel_Rarely,Research & Development,14.912904000000001,1,Life Sciences,1,Male,2,Sales Executive,Married,3821.14511667,1.0,Y,16,8,3,5.0,2,5,0,3,7.5121932173136114,8.864166666666668,1870.536111111111,1.9277907479127778,15,2.0,2.0,3.0,2,3
3960,46,No,Travel_Rarely,Sales,1.8641130000000001,4,Marketing,1,Female,1,Sales Representative,Divorced,4960.17378864,7.0,Y,13,8,0,24.0,3,2,2,2,9.26632753235139,10.761111111111111,2307.315555555556,2.6086835394705554,18,3.0,4.0,3.0,4,3
3961,36,No,Travel_Rarely,Research & Development,16.777017,3,Technical Degree,1,Female,4,Research Scientist,Married,5870.46785472,7.0,Y,12,8,0,15.0,2,12,5,7,9.215174029451113,10.213333333333333,2294.5783333333334,1.5949868706325,7,4.0,1.0,3.0,2,3
3962,44,Yes,Travel_Frequently,Sales,6.21371,4,Life Sciences,1,Male,1,Research Scientist,Divorced,3302.13816828,1.0,Y,12,8,0,6.0,2,5,2,3,9.0671485943775,10.368611111111111,2257.7200000000003,1.4551055673641669,6,3.0,2.0,2.0,4,3
3963,37,No,Travel_Rarely,Research & Development,11.806049,2,Technical Degree,1,Male,2,Sales Executive,Divorced,3138.42456711,2.0,Y,14,8,0,19.0,2,10,4,7,5.507896028558611,6.833611111111111,1371.466111111111,1.78065349945,23,3.0,2.0,2.0,3,3
3964,35,Yes,Travel_Rarely,Research & Development,9.320565,4,Life Sciences,1,Male,2,Research Scientist,Single,2210.71416048,1.0,Y,22,8,1,10.0,4,10,7,7,8.249067380633612,9.350833333333334,2054.0177777777776,1.7160107822794446,10,3.0,4.0,3.0,3,4
3965,33,No,Travel_Rarely,Research & Development,4.970968,5,Medical,1,Male,2,Laboratory Technician,Married,9548.79897888,6.0,Y,19,8,0,14.0,3,10,7,6,7.849943105756111,8.811666666666667,1954.6358333333333,1.2747830644788891,6,4.0,1.0,3.0,3,3
3966,28,No,Travel_Rarely,Sales,5.592339,3,Medical,1,Female,2,Sales Executive,Married,5533.751937419999,1.0,Y,12,8,0,5.0,3,5,0,3,7.219009370816389,8.34527777777778,1797.5333333333333,1.0787646620894444,5,3.0,4.0,4.0,3,3
3967,39,No,Travel_Rarely,Sales,1.8641130000000001,4,Marketing,1,Female,2,Laboratory Technician,Single,3030.4432557,7.0,Y,12,8,0,9.0,2,4,2,2,6.420218652387223,7.7988888888888885,1598.6344444444444,1.7680706562850002,17,3.0,3.0,3.0,2,3
3968,46,No,Non-Travel,Research & Development,5.592339,2,Life Sciences,1,Male,2,Manufacturing Director,Single,6654.20317947,8.0,Y,17,8,0,6.0,2,2,2,2,6.324640785363611,7.4094444444444445,1574.8355555555556,1.5745467055255558,14,2.0,2.0,3.0,3,3
3969,40,No,Travel_Rarely,Research & Development,1.242742,2,Medical,1,Male,1,Research Director,Married,2948.00591043,4.0,Y,12,8,1,7.0,3,4,0,2,6.051971218206112,7.514444444444444,1506.9408333333333,1.8642026624694448,21,3.0,1.0,2.0,3,3
3970,42,No,Travel_Rarely,Research & Development,4.349597,4,Other,1,Female,2,Laboratory Technician,Married,6634.46466018,5.0,Y,11,8,0,10.0,2,0,0,0,6.398130298973611,7.489166666666667,1593.1344444444444,1.2044587396066668,8,2.0,1.0,2.0,3,3
3971,35,No,Non-Travel,Sales,6.21371,1,Life Sciences,1,Female,2,Research Director,Divorced,5019.38934651,2.0,Y,18,8,3,15.0,3,7,1,7,6.550412762159723,7.573055555555555,1631.0527777777777,0.9870973906608335,5,2.0,4.0,3.0,3,3
3972,38,No,Non-Travel,Sales,3.7282260000000003,4,Marketing,1,Male,3,Sales Executive,Divorced,8517.75161832,5.0,Y,11,8,0,13.0,3,11,3,8,7.493022088353333,8.918055555555556,1865.7625,1.6430385991530556,11,1.0,2.0,3.0,3,3
3973,34,Yes,Travel_Frequently,Research & Development,1.242742,1,Life Sciences,1,Male,1,Manufacturing Director,Married,15673.545405629999,4.0,Y,23,8,2,11.0,2,7,0,7,7.261339803658889,8.785555555555556,1808.0736111111112,2.16833000843,20,4.0,1.0,2.0,4,4
3974,37,Yes,Travel_Rarely,Research & Development,14.912904000000001,3,Life Sciences,1,Male,1,Laboratory Technician,Single,15974.26755246,1.0,Y,11,8,1,10.0,5,10,0,8,5.796986836233612,7.001666666666667,1443.4497222222221,1.549962988033889,16,4.0,1.0,1.0,3,3
3975,39,No,Travel_Frequently,Research & Development,1.242742,1,Medical,1,Male,2,Healthcare Representative,Divorced,5985.415702349999,2.0,Y,18,8,1,7.0,3,2,2,2,5.945851182507778,7.005277777777778,1480.5169444444443,1.2558324891258332,10,3.0,4.0,3.0,2,3
3976,43,No,Non-Travel,Human Resources,4.970968,5,Medical,1,Female,3,Sales Executive,Single,2621.73979746,4.0,Y,18,8,0,7.0,2,3,1,2,6.910812137438612,8.20138888888889,1720.7922222222223,1.7746221041644445,15,1.0,3.0,2.0,3,3
3977,41,No,Travel_Rarely,Research & Development,1.8641130000000001,3,Life Sciences,1,Male,3,Research Scientist,Single,4176.43846389,3.0,Y,13,8,1,11.0,2,3,1,2,7.473160419455556,8.851944444444445,1860.8169444444445,1.6350756687880557,11,2.0,2.0,1.0,1,3
3978,41,No,Travel_Rarely,Research & Development,0.621371,1,Technical Degree,1,Male,3,Laboratory Technician,Divorced,2920.13976555,0.0,Y,18,8,0,23.0,2,22,13,5,9.870829986613057,11.227222222222222,2457.8366666666666,2.0457138478480554,10,3.0,3.0,4.0,2,3
3979,30,No,Travel_Rarely,Sales,16.155646,3,Marketing,1,Female,2,Manager,Single,5132.0150154,9.0,Y,11,8,0,9.0,3,7,0,2,6.8593674698794445,7.9655555555555555,1707.9825,1.286783812063889,8,1.0,3.0,3.0,3,3
3980,26,Yes,Travel_Rarely,Human Resources,1.242742,1,Technical Degree,1,Female,3,Sales Executive,Married,7637.645875859999,0.0,Y,15,8,2,6.0,3,5,1,4,8.566610887996388,9.494444444444444,2133.086111111111,1.1341527220530556,4,4.0,2.0,3.0,2,3
3981,46,Yes,Travel_Rarely,Research & Development,6.21371,3,Medical,1,Male,1,Sales Executive,Married,5134.33719414,4.0,Y,11,8,1,13.0,2,9,3,7,7.30731369924139,8.884166666666667,1819.5211111111112,2.245485092671389,21,4.0,2.0,4.0,3,3
3982,40,No,Travel_Rarely,Sales,16.777017,2,Medical,1,Female,3,Sales Executive,Divorced,11929.03218738,4.0,Y,18,8,0,12.0,3,5,0,3,6.172550200803055,7.529444444444445,1536.965,1.700645517771389,17,3.0,4.0,3.0,3,3
3983,34,No,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,1,Male,2,Laboratory Technician,Married,6203.7005039099995,1.0,Y,14,8,0,10.0,5,10,4,8,7.166540606871667,8.264722222222224,1784.4686111111112,1.3406672379855555,8,2.0,3.0,3.0,2,3
3984,58,No,Non-Travel,Research & Development,1.242742,4,Medical,1,Male,1,Laboratory Technician,Divorced,2758.74834312,4.0,Y,12,8,1,37.0,3,16,14,14,6.130056894243611,7.517777777777778,1526.3841666666667,1.688417697478889,17,2.0,2.0,2.0,3,3
3985,35,No,Travel_Rarely,Research & Development,4.970968,1,Technical Degree,1,Female,3,Manufacturing Director,Married,6207.18377202,0.0,Y,14,8,0,6.0,3,5,0,3,6.984533690316667,8.25138888888889,1739.148888888889,1.7363458112230556,14,2.0,3.0,4.0,2,3
3986,47,No,Travel_Rarely,Research & Development,11.806049,5,Medical,1,Female,2,Research Scientist,Divorced,3282.3996489899996,8.0,Y,14,8,1,28.0,3,22,14,10,10.050332440874445,11.5875,2502.532777777778,2.563059552665278,15,3.0,2.0,3.0,3,3
3987,40,No,Travel_Rarely,Research & Development,0.621371,4,Life Sciences,1,Male,2,Manager,Divorced,23155.60530591,2.0,Y,13,8,1,15.0,3,7,7,7,6.920330209727778,8.191666666666668,1723.1622222222222,1.5210635167419446,11,2.0,1.0,3.0,3,3
3988,54,No,Travel_Rarely,Sales,16.777017,4,Medical,1,Male,1,Research Scientist,Married,3635.37081747,4.0,Y,14,8,0,14.0,3,7,1,7,6.719713297634723,7.849166666666667,1673.2086111111112,1.5416525177494447,12,4.0,4.0,2.0,2,3
3989,31,No,Travel_Frequently,Sales,4.970968,4,Other,1,Female,3,Manufacturing Director,Married,2963.10007224,2.0,Y,18,8,0,9.0,2,3,2,2,6.9487907184291675,8.200833333333334,1730.2488888888888,1.9650701241108335,18,1.0,1.0,3.0,3,3
3990,28,No,Travel_Rarely,Sales,0.621371,2,Life Sciences,1,Male,3,Manager,Married,5198.19710949,1.0,Y,15,8,0,3.0,6,3,1,2,7.224278224006945,8.349166666666667,1798.8452777777777,1.653866536200278,12,3.0,1.0,3.0,3,3
3991,38,No,Travel_Rarely,Research & Development,11.806049,3,Medical,1,Female,2,Manufacturing Director,Married,7516.89258138,2.0,Y,13,8,2,20.0,3,4,0,3,8.799687639446667,10.201666666666666,2191.1222222222223,2.479239030093611,18,2.0,4.0,2.0,1,3
3992,26,No,Travel_Rarely,Sales,4.970968,3,Marketing,1,Female,1,Healthcare Representative,Single,3521.58405921,1.0,Y,12,8,0,5.0,2,5,1,2,5.783248549754445,7.0,1440.0288888888888,1.4477443906608334,14,3.0,4.0,3.0,2,3
3993,58,No,Travel_Frequently,Research & Development,6.21371,4,Technical Degree,1,Female,1,Sales Representative,Married,3408.9583903199996,2.0,Y,13,8,1,23.0,3,2,2,2,9.171296296296111,10.4075,2283.652777777778,1.995611661045,11,1.0,3.0,3.0,3,3
3994,18,No,Non-Travel,Research & Development,1.242742,3,Life Sciences,1,Male,3,Sales Representative,Single,21603.22881822,1.0,Y,24,8,2,0.0,4,0,0,0,6.970761936635278,8.38888888888889,1735.7197222222221,2.1382368156597225,21,2.0,3.0,1.0,3,4
3995,31,Yes,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,1,Male,3,Laboratory Technician,Married,2517.24175416,0.0,Y,14,8,1,2.0,2,1,0,0,5.616551762605834,6.849722222222222,1398.5213888888889,1.5973302211805556,18,4.0,1.0,3.0,3,3
3996,29,Yes,Travel_Rarely,Research & Development,4.970968,2,Medical,1,Male,1,Manager,Divorced,3312.5879726099997,4.0,Y,14,8,1,4.0,5,2,2,0,8.334608433734724,9.506666666666666,2075.3175,1.8166612937583335,11,1.0,1.0,3.0,2,3
3997,45,No,Non-Travel,Sales,0.621371,4,Technical Degree,1,Male,1,Research Scientist,Married,19794.25157976,4.0,Y,15,8,0,10.0,3,8,5,7,6.885172913877501,8.185555555555556,1714.4080555555556,1.4413221646713892,10,,3.0,4.0,2,3
3998,36,No,Travel_Rarely,Sales,1.242742,3,Technical Degree,1,Female,5,Laboratory Technician,Married,2658.8946573000003,4.0,Y,11,8,0,15.0,5,1,0,0,10.158609995537502,11.500277777777777,2529.4938888888887,2.3105129503583335,12,4.0,2.0,3.0,3,3
3999,43,No,Travel_Frequently,Sales,4.970968,3,Medical,1,Male,1,Research Director,Married,4179.921732,1.0,Y,23,8,0,7.0,2,7,7,7,6.618965863453612,7.989722222222222,1648.1225,1.5813200876705558,13,1.0,4.0,3.0,3,4
4000,27,No,Travel_Frequently,Sales,4.970968,4,Life Sciences,1,Male,5,Research Scientist,Single,2446.41530259,0.0,Y,13,8,0,6.0,2,5,0,2,9.846115573404724,11.029444444444444,2451.6827777777776,1.9308920444305557,9,4.0,4.0,2.0,3,3
4001,29,No,Travel_Frequently,Research & Development,3.7282260000000003,2,Medical,1,Male,1,Human Resources,Married,4777.88275755,1.0,Y,11,8,0,11.0,1,11,3,10,7.212363900044445,8.525833333333335,1795.878611111111,1.9163893292075003,16,4.0,4.0,4.0,3,3
4002,32,No,Travel_Frequently,Sales,5.592339,4,Life Sciences,1,Male,4,Sales Executive,Single,5024.03370399,8.0,Y,13,8,0,4.0,4,0,0,0,7.122269076305001,8.489722222222223,1773.445,1.8905510340311111,16,4.0,4.0,4.0,3,3
4003,42,No,Non-Travel,Research & Development,6.835081,3,Medical,1,Male,1,Manager,Married,20732.41179072,3.0,Y,18,8,0,10.0,2,6,3,3,6.228564257028056,7.245833333333334,1550.9125,1.3084620342875002,10,3.0,3.0,2.0,3,3
4004,47,No,Travel_Rarely,Sales,1.242742,2,Life Sciences,1,Female,5,Manager,Single,3710.8416265200003,4.0,Y,14,8,1,7.0,3,2,2,0,5.7371318607763895,6.868055555555555,1428.5458333333333,1.481384672247778,15,2.0,3.0,3.0,2,3
4005,46,No,Travel_Rarely,Human Resources,0.621371,3,Life Sciences,1,Female,1,Laboratory Technician,Divorced,22154.74626897,3.0,Y,21,8,0,12.0,2,9,4,7,6.98115461847389,7.904444444444445,1738.3075,1.2230117779658334,7,4.0,4.0,2.0,3,4
4006,28,No,Non-Travel,Research & Development,4.349597,3,Life Sciences,1,Male,1,Sales Executive,Divorced,10410.327291419999,1.0,Y,16,8,1,3.0,3,3,2,2,7.050216421240278,8.488611111111112,1755.503888888889,2.161789209056667,21,3.0,4.0,3.0,2,3
4007,29,No,Travel_Rarely,Research & Development,9.941936,3,Medical,1,Female,1,Manufacturing Director,Divorced,2566.0075077,8.0,Y,11,8,1,11.0,4,7,1,6,7.7707764390894445,8.895833333333334,1934.9233333333334,1.4512459667666666,8,4.0,3.0,3.0,3,3
4008,42,No,Travel_Rarely,Sales,1.242742,4,Medical,1,Female,2,Research Director,Single,5270.184650429999,4.0,Y,17,8,1,8.0,5,0,0,0,6.426514948683611,7.321666666666666,1600.2022222222222,1.1341798286969447,7,4.0,3.0,3.0,3,3
4009,32,Yes,Travel_Rarely,Research & Development,0.621371,1,Medical,1,Male,2,Laboratory Technician,Single,3182.54596317,7.0,Y,11,8,0,7.0,3,2,2,2,9.877585899151946,11.195277777777777,2459.518888888889,2.245693382990278,12,3.0,2.0,2.0,3,3
4010,46,No,Travel_Rarely,Research & Development,14.291533,1,Life Sciences,1,Male,2,Laboratory Technician,Divorced,4053.36299067,2.0,Y,14,8,0,25.0,0,19,2,8,7.424292726461389,8.582500000000001,1848.648888888889,1.970037700326389,16,1.0,1.0,3.0,3,3
4011,27,No,Travel_Rarely,Sales,1.242742,3,Life Sciences,1,Female,5,Research Scientist,Married,5272.506829169999,1.0,Y,14,8,2,9.0,4,9,5,8,6.65875167336,7.829722222222222,1658.0291666666667,1.6533494996072224,14,2.0,3.0,3.0,4,3
4012,29,No,Travel_Rarely,Research & Development,0.621371,2,Medical,1,Male,3,Sales Executive,Married,3109.39733286,1.0,Y,25,8,1,1.0,3,1,0,0,7.691446898705833,8.958611111111113,1915.1702777777778,1.6040130676300002,10,4.0,2.0,3.0,3,4
4013,43,No,Travel_Rarely,Research & Development,0.621371,3,Life Sciences,1,Male,1,Manufacturing Director,Married,8567.67846123,7.0,Y,13,8,2,21.0,3,16,6,14,6.078872155287779,7.199166666666667,1513.6391666666666,1.1511280742469445,8,1.0,3.0,3.0,2,3
4014,48,No,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,1,Female,2,Manager,Married,7282.352528639999,4.0,Y,14,8,0,29.0,3,22,12,9,5.963064480142778,6.902222222222222,1484.8030555555556,0.9875818462391668,6,4.0,2.0,3.0,2,3
4015,29,Yes,Travel_Frequently,Research & Development,8.077823,2,Life Sciences,1,Female,1,Laboratory Technician,Single,6060.8865114,1.0,Y,17,8,0,1.0,3,1,1,0,7.97500334672,9.268333333333333,1985.7758333333334,2.2481741159519446,18,4.0,4.0,2.0,2,3
4016,46,Yes,Travel_Rarely,Research & Development,2.485484,4,Medical,1,Female,2,Sales Representative,Married,3184.86814191,5.0,Y,25,8,1,14.0,1,8,0,7,7.613454930834445,8.67388888888889,1895.7502777777777,1.5062890847050001,9,3.0,2.0,3.0,4,4
4017,27,No,Travel_Frequently,Research & Development,9.941936,4,Medical,1,Male,3,Healthcare Representative,Married,5803.12467126,0.0,Y,20,8,2,8.0,3,7,7,3,7.287283578759445,8.79638888888889,1814.5336111111112,1.7384783106025,13,4.0,1.0,2.0,3,4
4018,39,No,Travel_Rarely,Research & Development,1.242742,3,Technical Degree,1,Male,3,Healthcare Representative,Divorced,11903.48822124,8.0,Y,13,8,1,7.0,3,2,2,2,6.206746987951667,7.599444444444444,1545.48,1.368607885607778,11,4.0,4.0,3.0,3,3
